criterion,max_depth,min_samples_leaf,min_samples_split,score,splitter
mse,6,2,40,0.5578394123979162,best
mse,6,3,40,0.5545902215187205,best
mse,6,5,40,0.555604617304932,best
mse,6,10,40,0.5640634146837666,best
mse,6,15,40,0.5628194648634135,best
mse,6,25,40,0.565641845329643,best
mse,6,40,40,0.5551810306410365,best
mse,6,65,40,0.5571430755035789,best
mse,6,105,40,0.5712359322432966,best
mse,6,2,65,0.5571684702374067,best
mse,6,3,65,0.5545551413986554,best
mse,6,5,65,0.5562298125076177,best
mse,6,10,65,0.5648728276229519,best
mse,6,15,65,0.5659849482942936,best
mse,6,25,65,0.5659897822579565,best
mse,6,40,65,0.5551810306410365,best
mse,6,65,65,0.5571430755035789,best
mse,6,105,65,0.5712359322432966,best
mse,6,2,105,0.5568941887991892,best
mse,6,3,105,0.5542808599604382,best
mse,6,5,105,0.5559555310694004,best
mse,6,10,105,0.5645985461847339,best
mse,6,15,105,0.5657106668560757,best
mse,6,25,105,0.5648729583103496,best
mse,6,40,105,0.5566833934262873,best
mse,6,65,105,0.5571430755035789,best
mse,6,105,105,0.5712359322432966,best
mse,6,2,2,0.5605263962924678,random
mse,6,3,2,0.5647513954133473,random
mse,6,5,2,0.5449370254773247,random
mse,6,10,2,0.5690564318166946,random
mse,6,15,2,0.5737677934627561,random
mse,6,25,2,0.5631002863324761,random
mse,6,40,2,0.5637306180581042,random
mse,6,65,2,0.5662180711035445,random
mse,6,105,2,0.4848066249725329,random
mse,6,2,3,0.5605263962924678,random
mse,6,3,3,0.5647513954133473,random
mse,6,5,3,0.5449370254773247,random
mse,6,10,3,0.5690564318166946,random
mse,6,15,3,0.5737677934627561,random
mse,6,25,3,0.5631002863324761,random
mse,6,40,3,0.5637306180581042,random
mse,6,65,3,0.5662180711035445,random
mse,6,105,3,0.4848066249725329,random
mse,6,2,5,0.5697139741504647,random
mse,6,3,5,0.5647513954133473,random
mse,6,5,5,0.5449370254773247,random
mse,6,10,5,0.5690564318166946,random
mse,6,15,5,0.5737677934627561,random
mse,6,25,5,0.5631002863324761,random
mse,6,40,5,0.5637306180581042,random
mse,6,65,5,0.5662180711035445,random
mse,6,105,5,0.4848066249725329,random
mse,6,2,10,0.5471374065193749,random
mse,6,3,10,0.5451029944706667,random
mse,6,5,10,0.5449370254773247,random
mse,6,10,10,0.5690564318166946,random
mse,6,15,10,0.5737677934627561,random
mse,6,25,10,0.5631002863324761,random
mse,6,40,10,0.5637306180581042,random
mse,6,65,10,0.5662180711035445,random
mse,6,105,10,0.4848066249725329,random
mse,6,2,15,0.5398319058682793,random
mse,6,3,15,0.5412087035904499,random
mse,6,5,15,0.5455299835658922,random
mse,6,10,15,0.5690564318166946,random
mse,6,15,15,0.5737677934627561,random
mse,6,25,15,0.5631002863324761,random
mse,6,40,15,0.5637306180581042,random
mse,6,65,15,0.5662180711035445,random
mse,6,105,15,0.4848066249725329,random
mse,6,2,25,0.5450300942754425,random
mse,6,3,25,0.5476608090440414,random
mse,6,5,25,0.5479637474473358,random
mse,6,10,25,0.5711159433486943,random
mse,6,15,25,0.5737677934627561,random
mse,6,25,25,0.5631002863324761,random
mse,6,40,25,0.5637306180581042,random
mse,6,65,25,0.5662180711035445,random
mse,6,105,25,0.4848066249725329,random
mse,6,2,40,0.5469508970415489,random
mse,6,3,40,0.5488320490453406,random
mse,6,5,40,0.5467590684153314,random
mse,6,10,40,0.5781278280440987,random
mse,6,15,40,0.5774388006394717,random
mse,6,25,40,0.5631002863324761,random
mse,6,40,40,0.5637306180581042,random
mse,6,65,40,0.5662180711035445,random
mse,6,105,40,0.4848066249725329,random
mse,6,2,65,0.5441280019083357,random
mse,6,3,65,0.5430046216598983,random
mse,6,5,65,0.5441383504873927,random
mse,6,10,65,0.5776350225658722,random
mse,6,15,65,0.57588410154954,random
mse,6,25,65,0.5642767950149269,random
mse,6,40,65,0.5637306180581042,random
mse,6,65,65,0.5662180711035445,random
mse,6,105,65,0.4848066249725329,random
mse,6,2,105,0.561666544563205,random
mse,6,3,105,0.561666544563205,random
mse,6,5,105,0.5625145574851229,random
mse,6,10,105,0.5704763341713766,random
mse,6,15,105,0.5704763341713766,random
mse,6,25,105,0.5610084358436219,random
mse,6,40,105,0.5653077496163501,random
mse,6,65,105,0.5662180711035445,random
mse,6,105,105,0.4848066249725329,random
mse,7,2,2,0.5533846200262741,best
mse,7,3,2,0.5247839931993652,best
mse,7,5,2,0.5263162776291441,best
mse,7,10,2,0.5519907841671032,best
mse,7,15,2,0.55625678477974,best
mse,7,25,2,0.5538384105887824,best
mse,7,40,2,0.5490747928181865,best
mse,7,65,2,0.5577200915046123,best
mse,7,105,2,0.5696661214422687,best
mse,7,2,3,0.5533846200262741,best
mse,7,3,3,0.5247839931993652,best
mse,7,5,3,0.5263162776291441,best
mse,7,10,3,0.5519907841671032,best
mse,7,15,3,0.55625678477974,best
mse,7,25,3,0.5538384105887824,best
mse,7,40,3,0.5490747928181865,best
mse,7,65,3,0.5577200915046123,best
mse,7,105,3,0.5696661214422687,best
mse,7,2,5,0.5522790625227907,best
mse,7,3,5,0.5247839931993652,best
mse,7,5,5,0.5263162776291441,best
mse,7,10,5,0.5519907841671032,best
mse,7,15,5,0.55625678477974,best
mse,7,25,5,0.5538384105887824,best
mse,7,40,5,0.5490747928181865,best
mse,7,65,5,0.5577200915046123,best
mse,7,105,5,0.5696661214422687,best
mse,7,2,10,0.5579568690296228,best
mse,7,3,10,0.526545723308236,best
mse,7,5,10,0.5263162776291441,best
mse,7,10,10,0.5519907841671032,best
mse,7,15,10,0.55625678477974,best
mse,7,25,10,0.5538384105887824,best
mse,7,40,10,0.5490747928181865,best
mse,7,65,10,0.5577200915046123,best
mse,7,105,10,0.5696661214422687,best
mse,7,2,15,0.5562425322365405,best
mse,7,3,15,0.548694326713291,best
mse,7,5,15,0.538702740472887,best
mse,7,10,15,0.5519907841671032,best
mse,7,15,15,0.55625678477974,best
mse,7,25,15,0.5538384105887824,best
mse,7,40,15,0.5490747928181865,best
mse,7,65,15,0.5577200915046123,best
mse,7,105,15,0.5696661214422687,best
mse,7,2,25,0.5561660255024925,best
mse,7,3,25,0.5485463986503278,best
mse,7,5,25,0.5386174436830071,best
mse,7,10,25,0.5532349763533315,best
mse,7,15,25,0.55625678477974,best
mse,7,25,25,0.5538384105887824,best
mse,7,40,25,0.5490747928181865,best
mse,7,65,25,0.5577200915046123,best
mse,7,105,25,0.5696661214422687,best
mse,7,2,40,0.5551880469748802,best
mse,7,3,40,0.5517059717043327,best
mse,7,5,40,0.5436688485318109,best
mse,7,10,40,0.562188810012739,best
mse,7,15,40,0.5572390149581836,best
mse,7,25,40,0.5538384105887824,best
mse,7,40,40,0.5490747928181865,best
mse,7,65,40,0.5577200915046123,best
mse,7,105,40,0.5696661214422687,best
mse,7,2,65,0.5545182258164574,best
mse,7,3,65,0.5517155211538223,best
mse,7,5,65,0.5483508860658122,best
mse,7,10,65,0.5634394281117693,best
mse,7,15,65,0.5623072064291436,best
mse,7,25,65,0.5541863475170963,best
mse,7,40,65,0.5490747928181865,best
mse,7,65,65,0.5577200915046123,best
mse,7,105,65,0.5696661214422687,best
mse,7,2,105,0.5542439443782399,best
mse,7,3,105,0.5514412397156048,best
mse,7,5,105,0.5480766046275942,best
mse,7,10,105,0.5631651466735518,best
mse,7,15,105,0.5620329249909259,best
mse,7,25,105,0.5530695235694889,best
mse,7,40,105,0.5522674527619331,best
mse,7,65,105,0.5577200915046123,best
mse,7,105,105,0.5696661214422687,best
mse,7,2,2,0.5445715472380008,random
mse,7,3,2,0.5592099287675151,random
mse,7,5,2,0.5407820073066942,random
mse,7,10,2,0.555328907924997,random
mse,7,15,2,0.5686396580214419,random
mse,7,25,2,0.553448045488747,random
mse,7,40,2,0.5559750469172674,random
mse,7,65,2,0.5673187915215839,random
mse,7,105,2,0.4886917403463319,random
mse,7,2,3,0.5445715472380008,random
mse,7,3,3,0.5592099287675151,random
mse,7,5,3,0.5407820073066942,random
mse,7,10,3,0.555328907924997,random
mse,7,15,3,0.5686396580214419,random
mse,7,25,3,0.553448045488747,random
mse,7,40,3,0.5559750469172674,random
mse,7,65,3,0.5673187915215839,random
mse,7,105,3,0.4886917403463319,random
mse,7,2,5,0.5563152217407427,random
mse,7,3,5,0.5592099287675151,random
mse,7,5,5,0.5407820073066942,random
mse,7,10,5,0.555328907924997,random
mse,7,15,5,0.5686396580214419,random
mse,7,25,5,0.553448045488747,random
mse,7,40,5,0.5559750469172674,random
mse,7,65,5,0.5673187915215839,random
mse,7,105,5,0.4886917403463319,random
mse,7,2,10,0.5373492817811694,random
mse,7,3,10,0.5395372556130538,random
mse,7,5,10,0.5407820073066942,random
mse,7,10,10,0.555328907924997,random
mse,7,15,10,0.5686396580214419,random
mse,7,25,10,0.553448045488747,random
mse,7,40,10,0.5559750469172674,random
mse,7,65,10,0.5673187915215839,random
mse,7,105,10,0.4886917403463319,random
mse,7,2,15,0.538917988383826,random
mse,7,3,15,0.5357764185966523,random
mse,7,5,15,0.541491265596779,random
mse,7,10,15,0.555328907924997,random
mse,7,15,15,0.5686396580214419,random
mse,7,25,15,0.553448045488747,random
mse,7,40,15,0.5559750469172674,random
mse,7,65,15,0.5673187915215839,random
mse,7,105,15,0.4886917403463319,random
mse,7,2,25,0.5437307876103558,random
mse,7,3,25,0.5380398651100493,random
mse,7,5,25,0.5409607412546661,random
mse,7,10,25,0.5616356807446452,random
mse,7,15,25,0.5686396580214419,random
mse,7,25,25,0.553448045488747,random
mse,7,40,25,0.5559750469172674,random
mse,7,65,25,0.5673187915215839,random
mse,7,105,25,0.4886917403463319,random
mse,7,2,40,0.5452287046317599,random
mse,7,3,40,0.5410510426399374,random
mse,7,5,40,0.541055861274845,random
mse,7,10,40,0.5603409819052823,random
mse,7,15,40,0.5695836235539193,random
mse,7,25,40,0.553448045488747,random
mse,7,40,40,0.5559750469172674,random
mse,7,65,40,0.5673187915215839,random
mse,7,105,40,0.4886917403463319,random
mse,7,2,65,0.5402801157399273,random
mse,7,3,65,0.5369400253004363,random
mse,7,5,65,0.5411322897540225,random
mse,7,10,65,0.5677166154036573,random
mse,7,15,65,0.5743933853584151,random
mse,7,25,65,0.5571134202246614,random
mse,7,40,65,0.5559750469172674,random
mse,7,65,65,0.5673187915215839,random
mse,7,105,65,0.4886917403463319,random
mse,7,2,105,0.5552956381774703,random
mse,7,3,105,0.5552956381774703,random
mse,7,5,105,0.5515912738595912,random
mse,7,10,105,0.5623116183098065,random
mse,7,15,105,0.5640218626115395,random
mse,7,25,105,0.569320140667522,random
mse,7,40,105,0.559236444248474,random
mse,7,65,105,0.5673187915215839,random
mse,7,105,105,0.4886917403463319,random
mse,8,2,2,0.5376080670206724,best
mse,8,3,2,0.5126134726070266,best
mse,8,5,2,0.5148246681759903,best
mse,8,10,2,0.5449774103170679,best
mse,8,15,2,0.5529438556513672,best
mse,8,25,2,0.5531737111328325,best
mse,8,40,2,0.5465245699206428,best
mse,8,65,2,0.5561453883570773,best
mse,8,105,2,0.5696968384530892,best
mse,8,2,3,0.5376080670206724,best
mse,8,3,3,0.5126134726070266,best
mse,8,5,3,0.5148246681759903,best
mse,8,10,3,0.5449774103170679,best
mse,8,15,3,0.5529438556513672,best
mse,8,25,3,0.5531737111328325,best
mse,8,40,3,0.5465245699206428,best
mse,8,65,3,0.5561453883570773,best
mse,8,105,3,0.5696968384530892,best
mse,8,2,5,0.5321272845472909,best
mse,8,3,5,0.5126134726070266,best
mse,8,5,5,0.5148246681759903,best
mse,8,10,5,0.5449774103170679,best
mse,8,15,5,0.5529438556513672,best
mse,8,25,5,0.5531737111328325,best
mse,8,40,5,0.5465245699206428,best
mse,8,65,5,0.5561453883570773,best
mse,8,105,5,0.5696968384530892,best
mse,8,2,10,0.5382679434616545,best
mse,8,3,10,0.513808251103862,best
mse,8,5,10,0.5148246681759903,best
mse,8,10,10,0.5449774103170679,best
mse,8,15,10,0.5529438556513672,best
mse,8,25,10,0.5531737111328325,best
mse,8,40,10,0.5465245699206428,best
mse,8,65,10,0.5561453883570773,best
mse,8,105,10,0.5696968384530892,best
mse,8,2,15,0.5417081979995224,best
mse,8,3,15,0.5362837166412601,best
mse,8,5,15,0.5286956515280419,best
mse,8,10,15,0.5449774103170679,best
mse,8,15,15,0.5529438556513672,best
mse,8,25,15,0.5531737111328325,best
mse,8,40,15,0.5465245699206428,best
mse,8,65,15,0.5561453883570773,best
mse,8,105,15,0.5696968384530892,best
mse,8,2,25,0.5402275851374627,best
mse,8,3,25,0.5346869870680562,best
mse,8,5,25,0.5321878842553429,best
mse,8,10,25,0.5499378082427618,best
mse,8,15,25,0.5529438556513672,best
mse,8,25,25,0.5531737111328325,best
mse,8,40,25,0.5465245699206428,best
mse,8,65,25,0.5561453883570773,best
mse,8,105,25,0.5696968384530892,best
mse,8,2,40,0.5479641056325915,best
mse,8,3,40,0.5450336137235556,best
mse,8,5,40,0.5406080414577362,best
mse,8,10,40,0.561253856675022,best
mse,8,15,40,0.554019516100166,best
mse,8,25,40,0.5531737111328325,best
mse,8,40,40,0.5465245699206428,best
mse,8,65,40,0.5561453883570773,best
mse,8,105,40,0.5696968384530892,best
mse,8,2,65,0.5479147152043666,best
mse,8,3,65,0.5457072212061567,best
mse,8,5,65,0.5451512337314917,best
mse,8,10,65,0.5632854326351091,best
mse,8,15,65,0.5598785519757472,best
mse,8,25,65,0.5535330085701949,best
mse,8,40,65,0.5465245699206428,best
mse,8,65,65,0.5561453883570773,best
mse,8,105,65,0.5696968384530892,best
mse,8,2,105,0.5484545177906839,best
mse,8,3,105,0.5456148379309214,best
mse,8,5,105,0.5448769522932739,best
mse,8,10,105,0.5630111511968914,best
mse,8,15,105,0.5603084011437236,best
mse,8,25,105,0.5516268115834027,best
mse,8,40,105,0.5499142891945219,best
mse,8,65,105,0.5561453883570773,best
mse,8,105,105,0.5696968384530892,best
mse,8,2,2,0.531065348887903,random
mse,8,3,2,0.5477825729514461,random
mse,8,5,2,0.5303654101814704,random
mse,8,10,2,0.5543772237535605,random
mse,8,15,2,0.5599865915630983,random
mse,8,25,2,0.5586985871403201,random
mse,8,40,2,0.5475267878173741,random
mse,8,65,2,0.5537327517430801,random
mse,8,105,2,0.4864580858440246,random
mse,8,2,3,0.531065348887903,random
mse,8,3,3,0.5477825729514461,random
mse,8,5,3,0.5303654101814704,random
mse,8,10,3,0.5543772237535605,random
mse,8,15,3,0.5599865915630983,random
mse,8,25,3,0.5586985871403201,random
mse,8,40,3,0.5475267878173741,random
mse,8,65,3,0.5537327517430801,random
mse,8,105,3,0.4864580858440246,random
mse,8,2,5,0.5507773422411704,random
mse,8,3,5,0.5477825729514461,random
mse,8,5,5,0.5303654101814704,random
mse,8,10,5,0.5543772237535605,random
mse,8,15,5,0.5599865915630983,random
mse,8,25,5,0.5586985871403201,random
mse,8,40,5,0.5475267878173741,random
mse,8,65,5,0.5537327517430801,random
mse,8,105,5,0.4864580858440246,random
mse,8,2,10,0.5441879182743385,random
mse,8,3,10,0.534284199682717,random
mse,8,5,10,0.5303654101814704,random
mse,8,10,10,0.5543772237535605,random
mse,8,15,10,0.5599865915630983,random
mse,8,25,10,0.5586985871403201,random
mse,8,40,10,0.5475267878173741,random
mse,8,65,10,0.5537327517430801,random
mse,8,105,10,0.4864580858440246,random
mse,8,2,15,0.5370645983411286,random
mse,8,3,15,0.540191490607796,random
mse,8,5,15,0.5291975749584078,random
mse,8,10,15,0.5543772237535605,random
mse,8,15,15,0.5599865915630983,random
mse,8,25,15,0.5586985871403201,random
mse,8,40,15,0.5475267878173741,random
mse,8,65,15,0.5537327517430801,random
mse,8,105,15,0.4864580858440246,random
mse,8,2,25,0.5357941796936551,random
mse,8,3,25,0.5322668755800739,random
mse,8,5,25,0.5302343900502087,random
mse,8,10,25,0.5572353415271742,random
mse,8,15,25,0.5599865915630983,random
mse,8,25,25,0.5586985871403201,random
mse,8,40,25,0.5475267878173741,random
mse,8,65,25,0.5537327517430801,random
mse,8,105,25,0.4864580858440246,random
mse,8,2,40,0.5327343199619246,random
mse,8,3,40,0.532000679008615,random
mse,8,5,40,0.5259214618305962,random
mse,8,10,40,0.5612265560567424,random
mse,8,15,40,0.5595633703721958,random
mse,8,25,40,0.5586985871403201,random
mse,8,40,40,0.5475267878173741,random
mse,8,65,40,0.5537327517430801,random
mse,8,105,40,0.4864580858440246,random
mse,8,2,65,0.5446510751958012,random
mse,8,3,65,0.542825569444503,random
mse,8,5,65,0.5358556781609811,random
mse,8,10,65,0.5566909415968637,random
mse,8,15,65,0.5648437005294386,random
mse,8,25,65,0.5571735409672093,random
mse,8,40,65,0.5475267878173741,random
mse,8,65,65,0.5537327517430801,random
mse,8,105,65,0.4864580858440246,random
mse,8,2,105,0.5470948211064601,random
mse,8,3,105,0.5552453366485081,random
mse,8,5,105,0.5566618292398202,random
mse,8,10,105,0.5603873498210774,random
mse,8,15,105,0.5559193066317331,random
mse,8,25,105,0.553821914640114,random
mse,8,40,105,0.5492623591281984,random
mse,8,65,105,0.5537327517430801,random
mse,8,105,105,0.4864580858440246,random
mse,9,2,2,0.5243748577792413,best
mse,9,3,2,0.4979915186506251,best
mse,9,5,2,0.509710053649292,best
mse,9,10,2,0.5424400632387867,best
mse,9,15,2,0.5514196955169479,best
mse,9,25,2,0.5505237454035983,best
mse,9,40,2,0.5472419034186959,best
mse,9,65,2,0.5579236902340585,best
mse,9,105,2,0.5696968384530892,best
mse,9,2,3,0.5243748577792413,best
mse,9,3,3,0.4979915186506251,best
mse,9,5,3,0.509710053649292,best
mse,9,10,3,0.5424400632387867,best
mse,9,15,3,0.5514196955169479,best
mse,9,25,3,0.5505237454035983,best
mse,9,40,3,0.5472419034186959,best
mse,9,65,3,0.5579236902340585,best
mse,9,105,3,0.5696968384530892,best
mse,9,2,5,0.5219426683223518,best
mse,9,3,5,0.4979915186506251,best
mse,9,5,5,0.509710053649292,best
mse,9,10,5,0.5424400632387867,best
mse,9,15,5,0.5514196955169479,best
mse,9,25,5,0.5505237454035983,best
mse,9,40,5,0.5472419034186959,best
mse,9,65,5,0.5579236902340585,best
mse,9,105,5,0.5696968384530892,best
mse,9,2,10,0.5267572308833034,best
mse,9,3,10,0.4996589192930595,best
mse,9,5,10,0.509710053649292,best
mse,9,10,10,0.5424400632387867,best
mse,9,15,10,0.5514196955169479,best
mse,9,25,10,0.5505237454035983,best
mse,9,40,10,0.5472419034186959,best
mse,9,65,10,0.5579236902340585,best
mse,9,105,10,0.5696968384530892,best
mse,9,2,15,0.5312315274421533,best
mse,9,3,15,0.5272099122476689,best
mse,9,5,15,0.5239912658791984,best
mse,9,10,15,0.5424400632387867,best
mse,9,15,15,0.5514196955169479,best
mse,9,25,15,0.5505237454035983,best
mse,9,40,15,0.5472419034186959,best
mse,9,65,15,0.5579236902340585,best
mse,9,105,15,0.5696968384530892,best
mse,9,2,25,0.5289990365609438,best
mse,9,3,25,0.5232366527475869,best
mse,9,5,25,0.5273682118239802,best
mse,9,10,25,0.5455202842380573,best
mse,9,15,25,0.5514196955169479,best
mse,9,25,25,0.5505237454035983,best
mse,9,40,25,0.5472419034186959,best
mse,9,65,25,0.5579236902340585,best
mse,9,105,25,0.5696968384530892,best
mse,9,2,40,0.5380408287026912,best
mse,9,3,40,0.5359403786328487,best
mse,9,5,40,0.536323215504076,best
mse,9,10,40,0.5565531217276103,best
mse,9,15,40,0.5528465242025116,best
mse,9,25,40,0.5505237454035983,best
mse,9,40,40,0.5472419034186959,best
mse,9,65,40,0.5579236902340585,best
mse,9,105,40,0.5696968384530892,best
mse,9,2,65,0.5397737261298003,best
mse,9,3,65,0.536717238575407,best
mse,9,5,65,0.5416358119842137,best
mse,9,10,65,0.5607878512139007,best
mse,9,15,65,0.5594683049882586,best
mse,9,25,65,0.5517998704277289,best
mse,9,40,65,0.5472419034186959,best
mse,9,65,65,0.5579236902340585,best
mse,9,105,65,0.5696968384530892,best
mse,9,2,105,0.5403250730358407,best
mse,9,3,105,0.5374544656911788,best
mse,9,5,105,0.541361530545996,best
mse,9,10,105,0.5603046365021551,best
mse,9,15,105,0.5621727739820583,best
mse,9,25,105,0.5527791862958099,best
mse,9,40,105,0.5507509687550682,best
mse,9,65,105,0.5579236902340585,best
mse,9,105,105,0.5696968384530892,best
mse,9,2,2,0.47987020769840627,random
mse,9,3,2,0.5212714260223237,random
mse,9,5,2,0.5256709325249196,random
mse,9,10,2,0.5314957510466134,random
mse,9,15,2,0.5512976512375687,random
mse,9,25,2,0.547918844997697,random
mse,9,40,2,0.5500117898491951,random
mse,9,65,2,0.5588347694815179,random
mse,9,105,2,0.4864580858440246,random
mse,9,2,3,0.47987020769840627,random
mse,9,3,3,0.5212714260223237,random
mse,9,5,3,0.5256709325249196,random
mse,9,10,3,0.5314957510466134,random
mse,9,15,3,0.5512976512375687,random
mse,9,25,3,0.547918844997697,random
mse,9,40,3,0.5500117898491951,random
mse,9,65,3,0.5588347694815179,random
mse,9,105,3,0.4864580858440246,random
mse,9,2,5,0.5402782461581603,random
mse,9,3,5,0.5212714260223237,random
mse,9,5,5,0.5256709325249196,random
mse,9,10,5,0.5314957510466134,random
mse,9,15,5,0.5512976512375687,random
mse,9,25,5,0.547918844997697,random
mse,9,40,5,0.5500117898491951,random
mse,9,65,5,0.5588347694815179,random
mse,9,105,5,0.4864580858440246,random
mse,9,2,10,0.5120998702502071,random
mse,9,3,10,0.5300579311778397,random
mse,9,5,10,0.5256709325249196,random
mse,9,10,10,0.5314957510466134,random
mse,9,15,10,0.5512976512375687,random
mse,9,25,10,0.547918844997697,random
mse,9,40,10,0.5500117898491951,random
mse,9,65,10,0.5588347694815179,random
mse,9,105,10,0.4864580858440246,random
mse,9,2,15,0.5361760386430371,random
mse,9,3,15,0.5297002746273071,random
mse,9,5,15,0.5225748896860667,random
mse,9,10,15,0.5314957510466134,random
mse,9,15,15,0.5512976512375687,random
mse,9,25,15,0.547918844997697,random
mse,9,40,15,0.5500117898491951,random
mse,9,65,15,0.5588347694815179,random
mse,9,105,15,0.4864580858440246,random
mse,9,2,25,0.5255125934378913,random
mse,9,3,25,0.5331804034527238,random
mse,9,5,25,0.5072164800198833,random
mse,9,10,25,0.5530753599173348,random
mse,9,15,25,0.5512976512375687,random
mse,9,25,25,0.547918844997697,random
mse,9,40,25,0.5500117898491951,random
mse,9,65,25,0.5588347694815179,random
mse,9,105,25,0.4864580858440246,random
mse,9,2,40,0.5240704283125823,random
mse,9,3,40,0.5426911681802216,random
mse,9,5,40,0.5234172733651756,random
mse,9,10,40,0.564431882157185,random
mse,9,15,40,0.5597597419624654,random
mse,9,25,40,0.547918844997697,random
mse,9,40,40,0.5500117898491951,random
mse,9,65,40,0.5588347694815179,random
mse,9,105,40,0.4864580858440246,random
mse,9,2,65,0.5265958237666103,random
mse,9,3,65,0.5237015145998114,random
mse,9,5,65,0.5350529748618734,random
mse,9,10,65,0.5645355673609636,random
mse,9,15,65,0.5489595028007217,random
mse,9,25,65,0.554195707385202,random
mse,9,40,65,0.5500117898491951,random
mse,9,65,65,0.5588347694815179,random
mse,9,105,65,0.4864580858440246,random
mse,9,2,105,0.5419160906578637,random
mse,9,3,105,0.5430550555454545,random
mse,9,5,105,0.5449640215106872,random
mse,9,10,105,0.5608722630656703,random
mse,9,15,105,0.5621582456373713,random
mse,9,25,105,0.5506067568407214,random
mse,9,40,105,0.5545517062076568,random
mse,9,65,105,0.5588347694815179,random
mse,9,105,105,0.4864580858440246,random
mse,10,2,2,0.5077708835587786,best
mse,10,3,2,0.4897014680774594,best
mse,10,5,2,0.4896980567834921,best
mse,10,10,2,0.5325025390110367,best
mse,10,15,2,0.545019778480287,best
mse,10,25,2,0.5465143801313528,best
mse,10,40,2,0.5451544818897249,best
mse,10,65,2,0.5579236902340585,best
mse,10,105,2,0.5696968384530892,best
mse,10,2,3,0.5077708835587786,best
mse,10,3,3,0.4897014680774594,best
mse,10,5,3,0.4896980567834921,best
mse,10,10,3,0.5325025390110367,best
mse,10,15,3,0.545019778480287,best
mse,10,25,3,0.5465143801313528,best
mse,10,40,3,0.5451544818897249,best
mse,10,65,3,0.5579236902340585,best
mse,10,105,3,0.5696968384530892,best
mse,10,2,5,0.5180393136960831,best
mse,10,3,5,0.4897014680774594,best
mse,10,5,5,0.4896980567834921,best
mse,10,10,5,0.5325025390110367,best
mse,10,15,5,0.545019778480287,best
mse,10,25,5,0.5465143801313528,best
mse,10,40,5,0.5451544818897249,best
mse,10,65,5,0.5579236902340585,best
mse,10,105,5,0.5696968384530892,best
mse,10,2,10,0.5210204434045931,best
mse,10,3,10,0.4928530698978494,best
mse,10,5,10,0.4896980567834921,best
mse,10,10,10,0.5325025390110367,best
mse,10,15,10,0.545019778480287,best
mse,10,25,10,0.5465143801313528,best
mse,10,40,10,0.5451544818897249,best
mse,10,65,10,0.5579236902340585,best
mse,10,105,10,0.5696968384530892,best
mse,10,2,15,0.5223300545090424,best
mse,10,3,15,0.5205730495815546,best
mse,10,5,15,0.5040040979714538,best
mse,10,10,15,0.5325025390110367,best
mse,10,15,15,0.545019778480287,best
mse,10,25,15,0.5465143801313528,best
mse,10,40,15,0.5451544818897249,best
mse,10,65,15,0.5579236902340585,best
mse,10,105,15,0.5696968384530892,best
mse,10,2,25,0.5220430894531578,best
mse,10,3,25,0.5144180766253552,best
mse,10,5,25,0.5105947625601037,best
mse,10,10,25,0.5378464136102272,best
mse,10,15,25,0.545019778480287,best
mse,10,25,25,0.5465143801313528,best
mse,10,40,25,0.5451544818897249,best
mse,10,65,25,0.5579236902340585,best
mse,10,105,25,0.5696968384530892,best
mse,10,2,40,0.5296003437466079,best
mse,10,3,40,0.525677895481426,best
mse,10,5,40,0.5216849214695826,best
mse,10,10,40,0.5518124415873298,best
mse,10,15,40,0.5481970640044453,best
mse,10,25,40,0.5465143801313528,best
mse,10,40,40,0.5451544818897249,best
mse,10,65,40,0.5579236902340585,best
mse,10,105,40,0.5696968384530892,best
mse,10,2,65,0.5310949714426041,best
mse,10,3,65,0.5295802130197818,best
mse,10,5,65,0.5269975179497204,best
mse,10,10,65,0.5572921450861904,best
mse,10,15,65,0.5548188447901924,best
mse,10,25,65,0.5491191606205331,best
mse,10,40,65,0.5451544818897249,best
mse,10,65,65,0.5579236902340585,best
mse,10,105,65,0.5696968384530892,best
mse,10,2,105,0.5370085144939302,best
mse,10,3,105,0.5356796362808391,best
mse,10,5,105,0.530348074336208,best
mse,10,10,105,0.5575949042258492,best
mse,10,15,105,0.5584131303831352,best
mse,10,25,105,0.5500984764886141,best
mse,10,40,105,0.5470865781128295,best
mse,10,65,105,0.5579236902340585,best
mse,10,105,105,0.5696968384530892,best
mse,10,2,2,0.4825864374537975,random
mse,10,3,2,0.519696272205337,random
mse,10,5,2,0.5233005794571268,random
mse,10,10,2,0.5509930627509998,random
mse,10,15,2,0.5417231730775454,random
mse,10,25,2,0.5331897262740259,random
mse,10,40,2,0.543700822052934,random
mse,10,65,2,0.5641270086570553,random
mse,10,105,2,0.4864580858440246,random
mse,10,2,3,0.4825864374537975,random
mse,10,3,3,0.519696272205337,random
mse,10,5,3,0.5233005794571268,random
mse,10,10,3,0.5509930627509998,random
mse,10,15,3,0.5417231730775454,random
mse,10,25,3,0.5331897262740259,random
mse,10,40,3,0.543700822052934,random
mse,10,65,3,0.5641270086570553,random
mse,10,105,3,0.4864580858440246,random
mse,10,2,5,0.5460882119840041,random
mse,10,3,5,0.519696272205337,random
mse,10,5,5,0.5233005794571268,random
mse,10,10,5,0.5509930627509998,random
mse,10,15,5,0.5417231730775454,random
mse,10,25,5,0.5331897262740259,random
mse,10,40,5,0.543700822052934,random
mse,10,65,5,0.5641270086570553,random
mse,10,105,5,0.4864580858440246,random
